����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600234.SH,*STɽˮ,2003-01-07,4.4752,4.4625,4.539,4.386,4.4497,129699,1360402,-0.0255,-0.5698,10.4889,0.4323,314100000,N/A,982714200,30000000,0,93860000,-6.9794,12.3741,7.0267,99.6589,
600234.SH,*STɽˮ,2003-01-08,4.4497,4.4497,4.59,4.4115,4.5815,173008,1827005,0.1317,2.9608,10.5602,0.5767,323400000,N/A,1011810800,30000000,0,93860000,-7.1861,12.7404,7.2348,102.6096,
600234.SH,*STɽˮ,2003-01-09,4.5815,4.59,4.658,4.5135,4.6325,412876,4458963,0.051,1.1132,10.7998,1.3763,327000000,N/A,1023074000,30000000,0,93860000,-7.2661,12.8823,7.3153,103.7518,
600234.SH,*STɽˮ,2003-01-10,4.6325,4.6367,4.692,4.5602,4.5687,248800,2698673,-0.0637,-1.3761,10.8468,0.8293,322500000,N/A,1008995000,30000000,0,93860000,-7.1661,12.705,7.2146,102.3241,
600234.SH,*STɽˮ,2003-01-13,4.5687,4.5475,4.59,4.4837,4.5262,169842,1808223,-0.0425,-0.9302,10.6465,0.5661,319500000,N/A,999609000,30000000,0,93860000,-7.0994,12.5868,7.1475,101.3722,
600234.SH,*STɽˮ,2003-01-14,4.5262,4.5262,4.7812,4.488,4.7515,626772,6895017,0.2252,4.9765,11.0008,2.0892,335400000,N/A,1049354800,30000000,0,93860000,-7.4527,13.2132,7.5032,106.417,
600234.SH,*STɽˮ,2003-01-15,4.7515,4.7812,4.9682,4.726,4.8195,952864,10882620,0.068,1.4311,11.421,3.1762,340200000,N/A,1064372400,30000000,0,93860000,-7.5594,13.4023,7.6106,107.94,
600234.SH,*STɽˮ,2003-01-16,4.8195,4.8025,4.9215,4.777,4.9172,659764,7545597,0.0977,2.0282,11.4368,2.1992,347100000,N/A,1085960200,30000000,0,93860000,-7.7127,13.6741,7.765,110.1292,
600234.SH,*STɽˮ,2003-01-17,4.9172,4.947,4.947,4.828,4.8535,585721,6722465,-0.0637,-1.2965,11.4772,1.9524,342600000,N/A,1071881200,30000000,0,93860000,-7.6127,13.4968,7.6643,108.7015,
600234.SH,*STɽˮ,2003-01-20,4.8535,4.8237,4.828,4.76,4.8237,331800,3739877,-0.0297,-0.613,11.2715,1.106,340500000,N/A,1065311000,30000000,0,93860000,-7.5661,13.4141,7.6173,108.0352,
600234.SH,*STɽˮ,2003-01-21,4.8237,4.8025,4.8662,4.6792,4.6962,308650,3462070,-0.1275,-2.6432,11.2168,1.0288,331500000,N/A,1037153000,30000000,0,93860000,-7.3661,13.0595,7.416,105.1796,
600234.SH,*STɽˮ,2003-01-22,4.6962,4.6792,4.7727,4.675,4.7345,280943,3113086,0.0382,0.8145,11.0808,0.9365,334200000,N/A,1045600400,30000000,0,93860000,-7.4261,13.1659,7.4764,106.0363,
600234.SH,*STɽˮ,2003-01-23,4.7345,4.7387,4.7685,4.6877,4.7005,176300,1961581,-0.034,-0.7181,11.1264,0.5877,331800000,N/A,1038091600,30000000,0,93860000,-7.3727,13.0714,7.4227,105.2748,
600234.SH,*STɽˮ,2003-01-24,4.7005,4.692,4.8365,4.675,4.8237,235979,2650534,0.1232,2.6221,11.2321,0.7866,340500000,N/A,1065311000,30000000,0,93860000,-7.5661,13.4141,7.6173,108.0352,
600234.SH,*STɽˮ,2003-01-27,4.8237,4.8237,4.879,4.8025,4.8577,242469,2763218,0.034,0.7048,11.3962,0.8082,342900000,N/A,1072819800,30000000,0,93860000,-7.6194,13.5086,7.671,108.7967,
600234.SH,*STɽˮ,2003-01-28,4.8577,4.879,4.879,4.8025,4.8365,188100,2140285,-0.0212,-0.4374,11.3784,0.627,341400000,N/A,1068126800,30000000,0,93860000,-7.5861,13.4495,7.6374,108.3207,
600234.SH,*STɽˮ,2003-01-29,4.8365,4.879,5.2615,4.8577,5.0022,1068012,12769162,0.1657,3.4271,11.956,3.56,353100000,N/A,1104732200,30000000,0,93860000,-7.846,13.9105,7.8992,112.033,
600234.SH,*STɽˮ,2003-02-10,5.0022,5.015,5.355,4.9767,5.2487,1675955,20589209,0.2465,4.9278,12.2851,5.5865,370500000,N/A,1159171000,30000000,0,93860000,-8.2327,14.596,8.2884,117.5537,
600234.SH,*STɽˮ,2003-02-11,5.2487,5.2487,5.2997,5.151,5.27,631705,7760180,0.0212,0.4049,12.2845,2.1057,372000000,N/A,1163864000,30000000,0,93860000,-8.266,14.655,8.322,118.0296,
600234.SH,*STɽˮ,2003-02-12,5.27,5.2487,5.27,5.1552,5.2657,524337,6434227,-0.0042,-0.0806,12.2712,1.7478,371700000,N/A,1162925400,30000000,0,93860000,-8.2593,14.6432,8.3153,117.9344,
600234.SH,*STɽˮ,2003-02-13,5.2657,5.2657,5.5165,5.2147,5.338,1049318,13238749,0.0722,1.3721,12.6165,3.4977,376800000,N/A,1178881600,30000000,0,93860000,-8.3727,14.8441,8.4294,119.5526,
600234.SH,*STɽˮ,2003-02-14,5.338,5.389,5.4187,5.2742,5.287,542133,6799471,-0.051,-0.9554,12.5421,1.8071,373200000,N/A,1167618400,30000000,0,93860000,-8.2927,14.7023,8.3488,118.4104,
600234.SH,*STɽˮ,2003-02-17,5.287,5.2487,5.27,5.134,5.1595,612712,7491719,-0.1275,-2.4116,12.2271,2.0424,364200000,N/A,1139460400,30000000,0,93860000,-8.0927,14.3478,8.1475,115.5548,
600234.SH,*STɽˮ,2003-02-18,5.1595,5.134,5.2275,5.134,5.1935,220764,2697707,0.034,0.659,12.2199,0.7359,366600000,N/A,1146969200,30000000,0,93860000,-8.146,14.4423,8.2012,116.3163,
600234.SH,*STɽˮ,2003-02-19,5.1935,5.2317,5.236,5.1467,5.2147,179442,2192821,0.0212,0.4092,12.2202,0.5981,368100000,N/A,1151662200,30000000,0,93860000,-8.1793,14.5014,8.2347,116.7922,
600234.SH,*STɽˮ,2003-02-20,5.2147,5.2147,5.219,5.1212,5.1255,339569,4124426,-0.0892,-1.7115,12.1461,1.1319,361800000,N/A,1131951600,30000000,0,93860000,-8.0393,14.2532,8.0938,114.7933,
600234.SH,*STɽˮ,2003-02-21,5.1255,5.1127,5.1807,5.0362,5.0447,380288,4546842,-0.0807,-1.5755,11.9563,1.2676,356100000,N/A,1114118200,30000000,0,93860000,-7.9127,14.0287,7.9663,112.9848,
600234.SH,*STɽˮ,2003-02-24,5.0447,5.0575,5.1085,5.0575,5.0957,271821,3248101,0.051,1.011,11.9494,0.9061,359700000,N/A,1125381400,30000000,0,93860000,-7.9927,14.1705,8.0468,114.127,
600234.SH,*STɽˮ,2003-02-25,5.0957,5.0787,5.2275,5.0787,5.2275,306330,3732788,0.1317,2.5855,12.1855,1.0211,369000000,N/A,1154478000,30000000,0,93860000,-8.1993,14.5369,8.2549,117.0778,
600234.SH,*STɽˮ,2003-02-26,5.2275,5.236,5.253,5.1467,5.1892,163243,1992869,-0.0382,-0.7317,12.208,0.5441,366300000,N/A,1146030600,30000000,0,93860000,-8.1393,14.4305,8.1945,116.2211,
600234.SH,*STɽˮ,2003-02-27,5.1892,5.1892,5.2445,5.1637,5.2275,238572,2923278,0.0382,0.7371,12.2532,0.7952,369000000,N/A,1154478000,30000000,0,93860000,-8.1993,14.5369,8.2549,117.0778,
600234.SH,*STɽˮ,2003-02-28,5.2275,5.2275,5.2275,5.2275,5.2275,N/A,N/A,0,0,N/A,N/A,369000000,N/A,1154478000,30000000,0,93860000,-8.1993,14.5369,8.2549,117.0778,
600234.SH,*STɽˮ,2003-03-03,5.2275,5.253,5.253,5.168,5.2275,215169,2629900,0,0,12.2225,0.7172,369000000,N/A,1154478000,30000000,0,93860000,-8.1993,14.5369,8.2549,117.0778,
600234.SH,*STɽˮ,2003-03-04,5.2275,5.2275,5.27,5.1595,5.1807,155910,1904114,-0.0467,-0.8943,12.2129,0.5197,365700000,N/A,1144153400,30000000,0,93860000,-8.126,14.4069,8.1811,116.0307,
600234.SH,*STɽˮ,2003-03-05,5.1807,5.1637,5.185,5.066,5.0957,229500,2750732,-0.085,-1.6407,11.9858,0.765,359700000,N/A,1125381400,30000000,0,93860000,-7.9927,14.1705,8.0468,114.127,
600234.SH,*STɽˮ,2003-03-06,5.0957,5.1085,5.1085,5.0405,5.0405,175783,2089361,-0.0552,-1.0842,11.886,0.5859,355800000,N/A,1113179600,30000000,0,93860000,-7.906,14.0168,7.9596,112.8896,
600234.SH,*STɽˮ,2003-03-07,5.0405,5.0405,5.0575,4.998,5.0277,143000,1693773,-0.0127,-0.253,11.8446,0.4767,354900000,N/A,1110363800,30000000,0,93860000,-7.886,13.9814,7.9394,112.6041,
600234.SH,*STɽˮ,2003-03-10,5.0277,5.015,5.083,4.93,4.9597,218856,2552404,-0.068,-1.3525,11.6625,0.7295,350100000,N/A,1095346200,30000000,0,93860000,-7.7794,13.7923,7.8321,111.0811,
600234.SH,*STɽˮ,2003-03-11,4.9597,4.9385,4.9725,4.9172,4.9555,134662,1567330,-0.0042,-0.0857,11.639,0.4489,349800000,N/A,1094407600,30000000,0,93860000,-7.7727,13.7805,7.8254,110.9859,
600234.SH,*STɽˮ,2003-03-12,4.9555,4.9555,5.0022,4.8917,4.9555,115600,1342687,0,0,11.6149,0.3853,349800000,N/A,1094407600,30000000,0,93860000,-7.7727,13.7805,7.8254,110.9859,
600234.SH,*STɽˮ,2003-03-13,4.9555,4.9937,4.998,4.896,4.896,145498,1698705,-0.0595,-1.2007,11.6751,0.485,345600000,N/A,1081267200,30000000,0,93860000,-7.6794,13.615,7.7314,109.6533,
600234.SH,*STɽˮ,2003-03-14,4.896,4.8875,4.9385,4.845,4.9002,180043,2077666,0.0042,0.0868,11.5398,0.6001,345900000,N/A,1082205800,30000000,0,93860000,-7.686,13.6268,7.7381,109.7485,
600234.SH,*STɽˮ,2003-03-17,4.9002,4.9045,4.981,4.8535,4.9767,132380,1523644,0.0765,1.5611,11.5096,0.4413,351300000,N/A,1099100600,30000000,0,93860000,-7.806,13.8396,7.8589,111.4618,
600234.SH,*STɽˮ,2003-03-18,4.9767,4.9767,4.9895,4.8237,4.8492,155645,1801094,-0.1275,-2.5619,11.5718,0.5188,342300000,N/A,1070942600,30000000,0,93860000,-7.606,13.485,7.6576,108.6063,
600234.SH,*STɽˮ,2003-03-19,4.8492,4.8917,4.9087,4.794,4.862,128343,1464369,0.0127,0.2629,11.4098,0.4278,343200000,N/A,1073758400,30000000,0,93860000,-7.626,13.5205,7.6777,108.8918,
600234.SH,*STɽˮ,2003-03-20,4.862,4.8365,4.845,4.76,4.7642,122567,1382808,-0.0977,-2.0105,11.2821,0.4086,336300000,N/A,1052170600,30000000,0,93860000,-7.4727,13.2486,7.5233,106.7026,
600234.SH,*STɽˮ,2003-03-21,4.7642,4.7642,4.8237,4.7642,4.7897,98298,1109145,0.0255,0.5352,11.2835,0.3277,338100000,N/A,1057802200,30000000,0,93860000,-7.5127,13.3195,7.5636,107.2737,
600234.SH,*STɽˮ,2003-03-24,4.7897,4.8025,4.8067,4.6877,4.7302,167678,1864527,-0.0595,-1.2422,11.1197,0.5589,333900000,N/A,1044661800,30000000,0,93860000,-7.4194,13.1541,7.4697,105.9411,
600234.SH,*STɽˮ,2003-03-25,4.7302,4.709,4.709,4.5687,4.6027,289884,3153854,-0.1275,-2.6954,10.8797,0.9663,324900000,N/A,1016503800,30000000,0,93860000,-7.2194,12.7995,7.2683,103.0855,
600234.SH,*STɽˮ,2003-03-26,4.6027,4.5687,4.6325,4.5347,4.5815,169040,1816697,-0.0212,-0.4617,10.7471,0.5635,323400000,N/A,1011810800,30000000,0,93860000,-7.1861,12.7404,7.2348,102.6096,
600234.SH,*STɽˮ,2003-03-27,4.5815,4.5772,4.76,4.5262,4.726,233375,2548124,0.1445,3.154,10.9186,0.7779,333600000,N/A,1043723200,30000000,0,93860000,-7.4127,13.1423,7.4629,105.8459,
600234.SH,*STɽˮ,2003-03-28,4.726,4.7387,4.7387,4.5942,4.6112,224140,2461365,-0.1147,-2.4281,10.9814,0.7471,325500000,N/A,1018381000,30000000,0,93860000,-7.2327,12.8232,7.2817,103.2759,
600234.SH,*STɽˮ,2003-03-31,4.6112,4.6367,4.6367,4.5475,4.607,186522,2016355,-0.0042,-0.0922,10.8103,0.6217,325200000,N/A,1017442400,30000000,0,93860000,-7.2261,12.8113,7.275,103.1807,
600234.SH,*STɽˮ,2003-04-01,4.607,4.6112,4.6877,4.607,4.675,220249,2414575,0.068,1.476,10.9629,0.7342,330000000,N/A,1032460000,30000000,0,93860000,-7.3327,13.0004,7.3824,104.7037,
600234.SH,*STɽˮ,2003-04-02,4.675,4.675,4.8025,4.6622,4.76,257899,2879969,0.085,1.8182,11.167,0.8597,336000000,N/A,1051232000,30000000,0,93860000,-7.4661,13.2368,7.5166,106.6074,
600234.SH,*STɽˮ,2003-04-03,4.76,4.6962,4.7685,4.6877,4.7175,109730,1219858,-0.0425,-0.8929,11.1169,0.3658,333000000,N/A,1041846000,30000000,0,93860000,-7.3994,13.1186,7.4495,105.6555,
600234.SH,*STɽˮ,2003-04-04,4.7175,4.6877,4.6877,4.6027,4.6367,209478,2285154,-0.0807,-1.7117,10.9088,0.6983,327300000,N/A,1024012600,30000000,0,93860000,-7.2727,12.8941,7.322,103.847,
600234.SH,*STɽˮ,2003-04-07,4.6367,4.675,4.675,4.5262,4.5262,158500,1712858,-0.1105,-2.3831,10.8067,0.5283,319500000,N/A,999609000,30000000,0,93860000,-7.0994,12.5868,7.1475,101.3722,
600234.SH,*STɽˮ,2003-04-08,4.5262,4.5262,4.5772,4.5262,4.5517,130364,1393730,0.0255,0.5634,10.6911,0.4345,321300000,N/A,1005240600,30000000,0,93860000,-7.1394,12.6577,7.1878,101.9433,
600234.SH,*STɽˮ,2003-04-09,4.5517,4.5305,4.5857,4.3222,4.386,403831,4178111,-0.1657,-3.6415,10.3462,1.3461,309600000,N/A,968635200,30000000,0,93860000,-6.8794,12.1968,6.926,98.2311,
600234.SH,*STɽˮ,2003-04-10,4.386,4.3775,4.3817,4.2117,4.318,871430,8721233,-0.068,-1.5504,10.008,2.9048,304800000,N/A,953617600,30000000,0,93860000,-6.7728,12.0077,6.8187,96.7081,
600234.SH,*STɽˮ,2003-04-11,4.318,4.3137,4.3137,4.2457,4.2797,535372,5363307,-0.0382,-0.8858,10.0179,1.7846,302100000,N/A,945170200,30000000,0,93860000,-6.7128,11.9013,6.7583,95.8515,
600234.SH,*STɽˮ,2003-04-14,4.2797,4.2797,4.454,4.2797,4.4497,724701,7467218,0.17,3.9722,10.3039,2.4157,314100000,N/A,982714200,30000000,0,93860000,-6.9794,12.3741,7.0267,99.6589,
600234.SH,*STɽˮ,2003-04-15,4.4497,4.5262,4.7897,4.505,4.6495,1118665,12244490,0.1997,4.489,10.9456,3.7289,328200000,N/A,1026828400,30000000,0,93860000,-7.2927,12.9295,7.3421,104.1326,
600234.SH,*STɽˮ,2003-04-16,4.6495,4.6495,4.6495,4.6495,4.6495,N/A,N/A,0,0,N/A,N/A,328200000,N/A,1026828400,30000000,0,93860000,-7.2927,12.9295,7.3421,104.1326,
600234.SH,*STɽˮ,2003-04-17,4.6495,4.4157,4.4157,4.4157,4.4157,71000,737690,-0.2337,-5.0274,10.39,0.2367,311700000,N/A,975205400,30000000,0,93860000,-6.9261,12.2795,6.973,98.8974,
600234.SH,*STɽˮ,2003-04-18,4.4157,4.1947,4.1947,4.1947,4.1947,255400,2520798,-0.221,-5.0048,9.87,0.8513,296100000,N/A,926398200,30000000,0,93860000,-6.5795,11.6649,6.624,93.9478,
600234.SH,*STɽˮ,2003-04-21,4.1947,4.1947,4.1947,4.1947,4.1947,N/A,N/A,0,0,N/A,N/A,296100000,N/A,926398200,30000000,0,93860000,-6.5795,11.6649,6.624,93.9478,
600234.SH,*STɽˮ,2003-04-22,4.1947,3.9865,4.114,3.9865,3.9865,1057649,9940572,-0.2082,-4.9645,9.3987,3.5255,281400000,N/A,880406800,30000000,0,93860000,-6.2528,11.0858,6.2952,89.2837,
600234.SH,*STɽˮ,2003-04-23,3.9865,3.8292,3.9015,3.7867,3.825,2023245,18229094,-0.1615,-4.0512,9.0098,6.7442,270000000,N/A,844740000,30000000,0,93860000,-5.9995,10.6367,6.0402,85.6667,
600234.SH,*STɽˮ,2003-04-24,3.825,3.8632,3.91,3.6337,3.6337,1222993,10705307,-0.1912,-5,8.7534,4.0766,256500000,N/A,802503000,30000000,0,93860000,-5.6995,10.1049,5.7381,81.3833,
600234.SH,*STɽˮ,2003-04-25,3.6337,3.6337,3.655,3.4552,3.468,1141764,9411731,-0.1657,-4.5614,8.2431,3.8059,244800000,N/A,765897600,30000000,0,93860000,-5.4396,9.644,5.4764,77.6711,
600234.SH,*STɽˮ,2003-04-28,3.468,3.4212,3.451,3.2937,3.349,1370174,10798673,-0.119,-3.4314,7.8812,4.5672,236400000,N/A,739616800,30000000,0,93860000,-5.2529,9.313,5.2885,75.0059,
600234.SH,*STɽˮ,2003-04-29,3.349,3.3065,3.5147,3.3022,3.4382,1803663,14785409,0.0892,2.665,8.1974,6.0122,242700000,N/A,759327400,30000000,0,93860000,-5.3929,9.5612,5.4294,77.0048,
600234.SH,*STɽˮ,2003-04-30,3.4382,3.4,3.4552,3.2682,3.3575,1115133,8776329,-0.0807,-2.3486,7.8702,3.7171,237000000,N/A,741494000,30000000,0,93860000,-5.2662,9.3367,5.3019,75.1963,
600234.SH,*STɽˮ,2003-05-12,3.3575,3.315,3.315,3.1917,3.1917,617744,4702197,-0.1657,-4.9367,7.6119,1.4366,322930000,N/A,704888600,43000000,0,93860000,-5.0063,8.8758,5.0402,71.4841,
600234.SH,*STɽˮ,2003-05-13,3.1917,3.0345,3.0515,3.0302,3.0302,393900,2810774,-0.1615,-5.0599,7.1358,0.916,306590000,N/A,669221800,43000000,0,93860000,-4.7529,8.4267,4.7851,67.867,
600234.SH,*STɽˮ,2003-05-14,3.0302,3.0515,3.145,2.8815,3.111,2018202,14409297,0.0807,2.6648,7.1397,4.6935,314760000,N/A,687055200,43000000,0,93860000,-4.8796,8.6512,4.9127,69.6756,
600234.SH,*STɽˮ,2003-05-15,3.111,3.0812,3.1832,3.0302,3.145,1805744,13226678,0.034,1.0929,7.3248,4.1994,318200000,N/A,694564000,43000000,0,93860000,-4.9329,8.7458,4.9663,70.437,
600234.SH,*STɽˮ,2003-05-16,3.145,3.145,3.2342,3.1322,3.1832,1245666,9345970,0.0382,1.2162,7.5028,2.8969,322070000,N/A,703011400,43000000,0,93860000,-4.9929,8.8521,5.0267,71.2937,
600234.SH,*STɽˮ,2003-05-19,3.1832,3.196,3.3362,3.1535,3.2682,1290038,9879318,0.085,2.6702,7.6582,3.0001,330670000,N/A,721783400,43000000,0,93860000,-5.1263,9.0885,5.161,73.1974,
600234.SH,*STɽˮ,2003-05-20,3.2682,3.2767,3.349,3.23,3.298,1103111,8507404,0.0297,0.9103,7.7122,2.5654,333680000,N/A,728353600,43000000,0,93860000,-5.1729,9.1712,5.208,73.8637,
600234.SH,*STɽˮ,2003-05-21,3.298,3.281,3.3277,3.196,3.2725,754097,5781055,-0.0255,-0.7732,7.6662,1.7537,331100000,N/A,722722000,43000000,0,93860000,-5.1329,9.1003,5.1677,73.2926,
600234.SH,*STɽˮ,2003-05-22,3.2725,3.2342,3.3107,3.2342,3.2555,673082,5185210,-0.017,-0.5195,7.7037,1.5653,329380000,N/A,718967600,43000000,0,93860000,-5.1063,9.053,5.1408,72.9118,
600234.SH,*STɽˮ,2003-05-23,3.2555,3.23,3.2725,3.094,3.1662,1284736,9566723,-0.0892,-2.7415,7.4465,2.9878,320350000,N/A,699257000,43000000,0,93860000,-4.9663,8.8048,4.9999,70.913,
600234.SH,*STɽˮ,2003-05-26,3.1662,3.1705,3.3235,3.1705,3.3235,1740528,13490166,0.1572,4.9664,7.7506,4.0477,336260000,N/A,733985200,43000000,0,93860000,-5.2129,9.2421,5.2482,74.4348,
600234.SH,*STɽˮ,2003-05-27,3.3235,3.349,3.4892,3.3405,3.4892,2286173,18392897,0.1657,4.9872,8.0453,5.3167,353030000,N/A,770590600,43000000,0,93860000,-5.4729,9.7031,5.51,78.147,
600234.SH,*STɽˮ,2003-05-28,3.4892,3.4892,3.6635,3.4892,3.519,3161395,26708702,0.0297,0.8526,8.4484,7.3521,356040000,N/A,777160800,43000000,0,93860000,-5.5196,9.7858,5.5569,78.8133,
600234.SH,*STɽˮ,2003-05-29,3.519,3.4255,3.6167,3.3575,3.5615,1468960,12060609,0.0425,1.2077,8.2103,3.4162,360340000,N/A,786546800,43000000,0,93860000,-5.5862,9.904,5.6241,79.7652,
600234.SH,*STɽˮ,2003-05-30,3.5615,3.5275,3.6125,3.5062,3.5275,824014,6891018,-0.034,-0.9547,8.3627,1.9163,356900000,N/A,779038000,43000000,0,93860000,-5.5329,9.8094,5.5704,79.0037,
600234.SH,*STɽˮ,2003-06-02,3.5275,3.5487,3.706,3.5487,3.706,1622969,14036984,0.1785,5.0602,8.649,3.7743,374960000,N/A,818459200,43000000,0,93860000,-5.8129,10.3058,5.8522,83.0015,
600234.SH,*STɽˮ,2003-06-03,3.706,3.7442,3.8845,3.6337,3.6507,2262235,20118971,-0.0552,-1.4908,8.8934,5.261,369370000,N/A,806257400,43000000,0,93860000,-5.7262,10.1522,5.765,81.7641,
600234.SH,*STɽˮ,2003-06-04,3.6507,3.638,3.6507,3.468,3.468,1934397,16039349,-0.1827,-5.0058,8.2917,4.4986,350880000,N/A,765897600,43000000,0,93860000,-5.4396,9.644,5.4764,77.6711,
600234.SH,*STɽˮ,2003-06-05,3.468,3.4212,3.553,3.4085,3.4552,865872,7083737,-0.0127,-0.3676,8.181,2.0137,349590000,N/A,763081800,43000000,0,93860000,-5.4196,9.6085,5.4563,77.3856,
600234.SH,*STɽˮ,2003-06-06,3.4552,3.4552,3.485,3.3702,3.4552,723420,5832040,0,0,8.0618,1.6824,349590000,N/A,763081800,43000000,0,93860000,-5.4196,9.6085,5.4563,77.3856,
600234.SH,*STɽˮ,2003-06-09,3.4552,3.4127,3.4765,3.281,3.281,628108,4987782,-0.1742,-5.0431,7.941,1.4607,331960000,N/A,724599200,43000000,0,93860000,-5.1462,9.1239,5.1811,73.483,
600234.SH,*STɽˮ,2003-06-10,3.281,3.23,3.3617,3.1492,3.3192,999197,7633633,0.0382,1.1658,7.6398,2.3237,335830000,N/A,733046600,43000000,0,93860000,-5.2062,9.2303,5.2415,74.3396,
600234.SH,*STɽˮ,2003-06-11,3.3192,3.298,3.3617,3.2725,3.3447,490783,3840574,0.0255,0.7682,7.8254,1.1414,338410000,N/A,738678200,43000000,0,93860000,-5.2462,9.3012,5.2818,74.9107,
600234.SH,*STɽˮ,2003-06-12,3.3447,3.3617,3.5105,3.3447,3.5105,729937,5960488,0.1657,4.9555,8.1658,1.6975,355180000,N/A,775283600,43000000,0,93860000,-5.5062,9.7622,5.5435,78.623,
600234.SH,*STɽˮ,2003-06-13,3.5105,3.638,3.638,3.4935,3.5232,1131514,9456873,0.0127,0.3632,8.3577,2.6314,356470000,N/A,778099400,43000000,0,93860000,-5.5262,9.7976,5.5637,78.9085,
600234.SH,*STɽˮ,2003-06-16,3.5232,3.5232,3.5402,3.4637,3.4807,685560,5640708,-0.0425,-1.2063,8.2279,1.5943,352170000,N/A,768713400,43000000,0,93860000,-5.4596,9.6794,5.4965,77.9567,
600234.SH,*STɽˮ,2003-06-17,3.4807,3.4765,3.4892,3.3235,3.3787,761052,6108427,-0.102,-2.9304,8.0263,1.7699,341850000,N/A,746187000,43000000,0,93860000,-5.2996,9.3958,5.3355,75.6722,
600234.SH,*STɽˮ,2003-06-18,3.3787,3.3787,3.5062,3.3617,3.4935,480108,3888800,0.1147,3.3962,8.0998,1.1165,353460000,N/A,771529200,43000000,0,93860000,-5.4796,9.7149,5.5167,78.2422,
600234.SH,*STɽˮ,2003-06-19,3.4935,3.485,3.5487,3.3787,3.4382,631006,5107927,-0.0552,-1.5815,8.0949,1.4675,347870000,N/A,759327400,43000000,0,93860000,-5.3929,9.5612,5.4294,77.0048,
600234.SH,*STɽˮ,2003-06-20,3.4382,3.4212,3.4977,3.315,3.3787,615348,4892263,-0.0595,-1.7305,7.9504,1.431,341850000,N/A,746187000,43000000,0,93860000,-5.2996,9.3958,5.3355,75.6722,
600234.SH,*STɽˮ,2003-06-23,3.3787,3.3957,3.4212,3.2215,3.2342,725348,5612399,-0.1445,-4.2767,7.7375,1.6869,327230000,N/A,714274600,43000000,0,93860000,-5.0729,8.9939,5.1073,72.4359,
600234.SH,*STɽˮ,2003-06-24,3.2342,3.264,3.2937,3.1875,3.2555,370897,2829899,0.0212,0.657,7.6299,0.8626,329380000,N/A,718967600,43000000,0,93860000,-5.1063,9.053,5.1408,72.9118,
600234.SH,*STɽˮ,2003-06-25,3.2555,3.281,3.315,3.2087,3.23,377398,2897415,-0.0255,-0.7833,7.6773,0.8777,326800000,N/A,713336000,43000000,0,93860000,-5.0663,8.9821,5.1006,72.3407,
600234.SH,*STɽˮ,2003-06-26,3.23,3.23,3.23,3.23,3.23,N/A,N/A,0,0,N/A,N/A,326800000,N/A,713336000,43000000,0,93860000,-5.0663,8.9821,5.1006,72.3407,
600234.SH,*STɽˮ,2003-06-27,3.23,3.2512,3.264,3.1152,3.1407,501338,3744810,-0.0892,-2.7632,7.4696,1.1659,317770000,N/A,693625400,43000000,0,93860000,-4.9263,8.7339,4.9596,70.3419,
600234.SH,*STɽˮ,2003-06-30,3.1407,3.1067,3.1067,2.9835,2.9835,731609,5187805,-0.1572,-5.0068,7.091,1.7014,301860000,N/A,658897200,43000000,0,93860000,-4.6796,8.2966,4.7113,66.82,
600234.SH,*STɽˮ,2003-07-01,2.9835,2.958,3.0175,2.9027,2.9112,484914,3388542,-0.0722,-2.4217,6.9879,1.1277,294550000,N/A,642941000,43000000,0,93860000,-4.5663,8.0957,4.5972,65.2018,
600234.SH,*STɽˮ,2003-07-02,2.9112,2.9155,2.9665,2.8092,2.941,685278,4633325,0.0297,1.0219,6.7612,1.5937,297560000,N/A,649511200,43000000,0,93860000,-4.613,8.1785,4.6442,65.8681,
600234.SH,*STɽˮ,2003-07-03,2.941,2.9325,3.0812,2.9027,3.0515,633980,4488594,0.1105,3.7572,7.08,1.4744,308740000,N/A,673914800,43000000,0,93860000,-4.7863,8.4857,4.8187,68.343,
600234.SH,*STɽˮ,2003-07-04,3.0515,3.0217,3.0685,2.9707,2.9792,460702,3251453,-0.0722,-2.3677,7.0576,1.0714,301430000,N/A,657958600,43000000,0,93860000,-4.673,8.2848,4.7046,66.7248,
600234.SH,*STɽˮ,2003-07-07,2.9792,2.9452,2.9537,2.8517,2.924,326872,2223548,-0.0552,-1.8545,6.8025,0.7602,295840000,N/A,645756800,43000000,0,93860000,-4.5863,8.1312,4.6174,65.4874,
600234.SH,*STɽˮ,2003-07-08,2.924,2.924,2.9835,2.89,2.9792,338660,2345399,0.0552,1.8895,6.9255,0.7876,301430000,N/A,657958600,43000000,0,93860000,-4.673,8.2848,4.7046,66.7248,
600234.SH,*STɽˮ,2003-07-09,2.9792,2.9665,2.9835,2.924,2.9325,182701,1265433,-0.0467,-1.5692,6.9263,0.4249,296700000,N/A,647634000,43000000,0,93860000,-4.5996,8.1548,4.6308,65.6778,
