����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600696.SH,ƥ͹ƥ,1995-08-07,2.4558,2.3833,2.4766,2.3833,2.4662,339200,1604945,0.0104,0.4219,4.7316,0.5874,274890000,N/A,979802208,57750000,0,205840800,15.4249,2.5604,7.2982,N/A,
600696.SH,ƥ͹ƥ,1995-08-08,2.4662,2.4092,2.4869,2.4092,2.4507,212000,1004171,-0.0155,-0.6303,4.7367,0.3671,273157500,N/A,973626984,57750000,0,205840800,15.3277,2.5443,7.2522,N/A,
600696.SH,ƥ͹ƥ,1995-08-09,2.4507,2.461,2.5698,2.4455,2.5646,1006500,4890696,0.114,4.6512,4.8591,1.7429,285862500,N/A,1018911960,57750000,0,205840800,16.0406,2.6626,7.5896,N/A,
600696.SH,ƥ͹ƥ,1995-08-10,2.5646,2.5698,2.6942,2.518,2.6268,2839400,14250204,0.0622,2.4242,5.0187,4.9167,292792500,N/A,1043612856,57750000,0,205840800,16.4295,2.7272,7.7735,N/A,
600696.SH,ƥ͹ƥ,1995-08-11,2.6268,2.6424,2.7408,2.6165,2.6734,3704400,19077239,0.0466,1.7751,5.1499,6.4145,297990000,N/A,1062138528,57750000,0,205840800,16.7211,2.7756,7.9115,N/A,
600696.SH,ƥ͹ƥ,1995-08-14,2.6734,3.1087,3.29,3.0102,3.2123,14657000,89820882,0.5388,20.155,6.1282,25.3801,358050000,N/A,1276212960,57750000,0,205840800,20.0913,3.335,9.5061,N/A,
600696.SH,ƥ͹ƥ,1995-08-15,3.2123,3.1087,3.1346,2.8755,2.9066,3367500,19688890,-0.3057,-9.5161,5.8467,5.8312,323977500,N/A,1154766888,57750000,0,205840800,18.1793,3.0176,8.6015,N/A,
600696.SH,ƥ͹ƥ,1995-08-16,2.9066,3.1553,3.1553,2.9532,3.0828,3208200,18979059,0.1762,6.0606,5.9158,5.5553,343612500,N/A,1224752760,57750000,0,205840800,19.2811,3.2005,9.1228,N/A,
600696.SH,ƥ͹ƥ,1995-08-17,3.0828,3.1138,3.1501,3.0102,3.062,3353000,20001482,-0.0207,-0.6723,5.9652,5.8061,341302500,N/A,1216519128,57750000,0,205840800,19.1515,3.179,9.0615,N/A,
600696.SH,ƥ͹ƥ,1995-08-18,3.062,3.0568,3.0672,2.8807,2.9014,1881400,10778582,-0.1606,-5.2453,5.729,3.2578,323400000,N/A,1152708480,57750000,0,205840800,18.1469,3.0122,8.5862,N/A,
600696.SH,ƥ͹ƥ,1995-08-21,2.9014,2.9273,2.9999,2.803,2.8392,1259600,7026325,-0.0622,-2.1429,5.5782,2.1811,316470000,N/A,1128007584,57750000,0,205840800,17.7581,2.9477,8.4022,N/A,
600696.SH,ƥ͹ƥ,1995-08-22,2.8392,2.8237,2.8755,2.803,2.8341,846100,4651880,-0.0052,-0.1825,5.498,1.4651,315892500,N/A,1125949176,57750000,0,205840800,17.7257,2.9423,8.3868,N/A,
600696.SH,ƥ͹ƥ,1995-08-23,2.8341,2.8496,2.9377,2.6683,2.7201,948000,5078108,-0.114,-4.0219,5.3567,1.6416,303187500,N/A,1080664200,57750000,0,205840800,17.0128,2.824,8.0495,N/A,
600696.SH,ƥ͹ƥ,1995-08-24,2.7201,2.6994,2.746,2.6268,2.746,941100,4856549,0.0259,0.9524,5.1605,1.6296,306075000,N/A,1090956240,57750000,0,205840800,17.1748,2.8509,8.1262,N/A,
600696.SH,ƥ͹ƥ,1995-08-25,2.746,2.746,2.746,2.746,2.746,N/A,N/A,0,0,N/A,N/A,306075000,N/A,1090956240,57750000,0,205840800,17.1748,2.8509,8.1262,N/A,
600696.SH,ƥ͹ƥ,1995-08-28,2.746,2.6942,2.6942,2.5957,2.6838,422100,2172680,-0.0622,-2.2642,5.1473,0.7309,299145000,N/A,1066255344,57750000,0,205840800,16.7859,2.7863,7.9422,N/A,
600696.SH,ƥ͹ƥ,1995-08-29,2.6838,2.8496,3.0828,2.6942,2.7356,1153000,6243989,0.0518,1.9305,5.4154,1.9965,304920000,N/A,1086839424,57750000,0,205840800,17.11,2.8401,8.0955,N/A,
600696.SH,ƥ͹ƥ,1995-08-30,2.7356,2.7356,2.7563,2.6372,2.6734,580400,3009922,-0.0622,-2.2727,5.1859,1.005,297990000,N/A,1062138528,57750000,0,205840800,16.7211,2.7756,7.9115,N/A,
600696.SH,ƥ͹ƥ,1995-08-31,2.6734,2.6683,2.7201,2.632,2.7201,528100,2724146,0.0466,1.7442,5.1584,0.9145,303187500,N/A,1080664200,57750000,0,205840800,17.0128,2.824,8.0495,N/A,
600696.SH,ƥ͹ƥ,1995-09-01,2.7201,2.7356,2.746,2.6786,2.7149,356200,1858607,-0.0052,-0.1905,5.2179,0.6168,302610000,N/A,1078605792,57750000,0,205840800,16.9803,2.8186,8.0342,N/A,
600696.SH,ƥ͹ƥ,1995-09-04,2.7149,2.7356,2.8911,2.7149,2.8289,1226300,6648456,0.114,4.1985,5.4216,2.1235,315315000,N/A,1123890768,57750000,0,205840800,17.6933,2.9369,8.3715,N/A,
600696.SH,ƥ͹ƥ,1995-09-05,2.8289,2.8237,2.8237,2.7253,2.7408,736600,3921779,-0.0881,-3.1136,5.3242,1.2755,305497500,N/A,1088897832,57750000,0,205840800,17.1424,2.8455,8.1109,N/A,
600696.SH,ƥ͹ƥ,1995-09-06,2.7408,2.7719,2.9014,2.746,2.86,1487900,8194295,0.1192,4.3478,5.5073,2.5765,318780000,N/A,1136241216,57750000,0,205840800,17.8877,2.9692,8.4635,N/A,
600696.SH,ƥ͹ƥ,1995-09-07,2.86,2.9014,3.0465,2.8911,2.917,3511400,20191745,0.057,1.9928,5.7503,6.0803,325132500,N/A,1158883704,57750000,0,205840800,18.2442,3.0284,8.6322,N/A,
600696.SH,ƥ͹ƥ,1995-09-08,2.917,2.9014,2.974,2.8548,2.8755,1291600,7260043,-0.0414,-1.421,5.621,2.2365,320512500,N/A,1142416440,57750000,0,205840800,17.9849,2.9853,8.5095,N/A,
600696.SH,ƥ͹ƥ,1995-09-11,2.8755,2.9429,3.005,2.8807,2.974,1332600,7606307,0.0984,3.4234,5.7079,2.3075,331485000,N/A,1181526192,57750000,0,205840800,18.6006,3.0875,8.8008,N/A,
600696.SH,ƥ͹ƥ,1995-09-12,2.974,3.005,3.0309,2.8392,2.8755,1235700,6997006,-0.0984,-3.3101,5.6624,2.1397,320512500,N/A,1142416440,57750000,0,205840800,17.9849,2.9853,8.5095,N/A,
600696.SH,ƥ͹ƥ,1995-09-13,2.8755,2.8496,2.9118,2.8496,2.8859,667000,3692511,0.0104,0.3604,5.536,1.155,321667500,N/A,1146533256,57750000,0,205840800,18.0497,2.9961,8.5402,N/A,
600696.SH,ƥ͹ƥ,1995-09-14,2.8859,2.8755,2.9118,2.7823,2.803,815400,4478771,-0.0829,-2.8725,5.4927,1.4119,312427500,N/A,1113598728,57750000,0,205840800,17.5312,2.91,8.2949,N/A,
600696.SH,ƥ͹ƥ,1995-09-15,2.803,2.7978,2.7978,2.7408,2.7719,500700,2668980,-0.0311,-1.1091,5.3305,0.867,308962500,N/A,1101248280,57750000,0,205840800,17.3368,2.8778,8.2029,N/A,
600696.SH,ƥ͹ƥ,1995-09-18,2.7719,2.7978,2.7978,2.7304,2.746,329000,1742772,-0.0259,-0.9346,5.2972,0.5697,306075000,N/A,1090956240,57750000,0,205840800,17.1748,2.8509,8.1262,N/A,
600696.SH,ƥ͹ƥ,1995-09-19,2.746,2.7563,2.7926,2.6942,2.7097,314600,1662685,-0.0363,-1.3208,5.2851,0.5448,302032500,N/A,1076547384,57750000,0,205840800,16.9479,2.8132,8.0189,N/A,
600696.SH,ƥ͹ƥ,1995-09-20,2.7097,2.6683,2.6942,2.6424,2.6424,524900,2700109,-0.0674,-2.4857,5.144,0.9089,294525000,N/A,1049788080,57750000,0,205840800,16.5267,2.7433,7.8195,N/A,
600696.SH,ƥ͹ƥ,1995-09-21,2.6424,2.6475,2.7097,2.6424,2.7045,283700,1474014,0.0622,2.3529,5.1957,0.4913,301455000,N/A,1074488976,57750000,0,205840800,16.9155,2.8078,8.0035,N/A,
600696.SH,ƥ͹ƥ,1995-09-22,2.7045,2.6838,2.7978,2.6838,2.746,466000,2486939,0.0414,1.5326,5.3368,0.8069,306075000,N/A,1090956240,57750000,0,205840800,17.1748,2.8509,8.1262,N/A,
600696.SH,ƥ͹ƥ,1995-09-25,2.746,2.7356,2.7356,2.6734,2.6942,185200,960504,-0.0518,-1.8868,5.1863,0.3207,300300000,N/A,1070372160,57750000,0,205840800,16.8507,2.7971,7.9729,N/A,
600696.SH,ƥ͹ƥ,1995-09-26,2.6942,2.7045,2.7719,2.6838,2.7201,126600,661620,0.0259,0.9615,5.2261,0.2192,303187500,N/A,1080664200,57750000,0,205840800,17.0128,2.824,8.0495,N/A,
600696.SH,ƥ͹ƥ,1995-09-27,2.7201,2.6734,2.7201,2.6061,2.6061,435500,2219891,-0.114,-4.1905,5.0973,0.7541,290482500,N/A,1035379224,57750000,0,205840800,16.2998,2.7056,7.7122,N/A,
600696.SH,ƥ͹ƥ,1995-09-28,2.6061,2.6165,2.6527,2.5906,2.6424,837900,4246422,0.0363,1.3917,5.0679,1.4509,294525000,N/A,1049788080,57750000,0,205840800,16.5267,2.7433,7.8195,N/A,
600696.SH,ƥ͹ƥ,1995-09-29,2.6424,2.6942,2.7045,2.6424,2.7045,754500,3888524,0.0622,2.3529,5.1538,1.3065,301455000,N/A,1074488976,57750000,0,205840800,16.9155,2.8078,8.0035,N/A,
600696.SH,ƥ͹ƥ,1995-10-04,2.7045,2.7045,2.7253,2.689,2.7045,274000,1430068,0,0,5.2192,0.4745,301455000,N/A,1074488976,57750000,0,205840800,16.9155,2.8078,8.0035,N/A,
600696.SH,ƥ͹ƥ,1995-10-05,2.7045,2.746,2.7719,2.7201,2.7667,273800,1451639,0.0622,2.2989,5.3018,0.4741,308385000,N/A,1099189872,57750000,0,205840800,17.3044,2.8724,8.1875,N/A,
600696.SH,ƥ͹ƥ,1995-10-06,2.7667,2.746,2.746,2.6838,2.689,154700,807476,-0.0777,-2.809,5.2196,0.2679,299722500,N/A,1068313752,57750000,0,205840800,16.8183,2.7917,7.9575,N/A,
600696.SH,ƥ͹ƥ,1995-10-09,2.689,2.6424,2.689,2.6165,2.6216,388900,1976752,-0.0674,-2.5048,5.0829,0.6734,292215000,N/A,1041554448,57750000,0,205840800,16.3971,2.7218,7.7582,N/A,
600696.SH,ƥ͹ƥ,1995-10-10,2.6216,2.6009,2.6631,2.575,2.6216,553800,2804627,0,0,5.0643,0.959,292215000,N/A,1041554448,57750000,0,205840800,16.3971,2.7218,7.7582,N/A,
600696.SH,ƥ͹ƥ,1995-10-11,2.6216,2.6165,2.6165,2.5646,2.6061,623900,3116508,-0.0155,-0.5929,4.9952,1.0803,290482500,N/A,1035379224,57750000,0,205840800,16.2998,2.7056,7.7122,N/A,
600696.SH,ƥ͹ƥ,1995-10-12,2.6061,2.6165,2.6734,2.5906,2.6268,615800,3127451,0.0207,0.7952,5.0787,1.0663,292792500,N/A,1043612856,57750000,0,205840800,16.4295,2.7272,7.7735,N/A,
600696.SH,ƥ͹ƥ,1995-10-13,2.6268,2.6061,2.6424,2.5646,2.6165,738900,3697242,-0.0104,-0.3945,5.0037,1.2795,291637500,N/A,1039496040,57750000,0,205840800,16.3646,2.7164,7.7429,N/A,
600696.SH,ƥ͹ƥ,1995-10-16,2.6165,2.6165,2.6838,2.6061,2.6631,457600,2339788,0.0466,1.7822,5.1132,0.7924,296835000,N/A,1058021712,57750000,0,205840800,16.6563,2.7648,7.8809,N/A,
600696.SH,ƥ͹ƥ,1995-10-17,2.6631,2.6631,2.6631,2.6268,2.6424,597900,3051981,-0.0207,-0.7782,5.1045,1.0353,294525000,N/A,1049788080,57750000,0,205840800,16.5267,2.7433,7.8195,N/A,
600696.SH,ƥ͹ƥ,1995-10-18,2.6424,2.7149,2.8859,2.6683,2.8237,2037000,10940092,0.1813,6.8627,5.3707,3.5273,314737500,N/A,1121832360,57750000,0,205840800,17.6609,2.9316,8.3562,N/A,
600696.SH,ƥ͹ƥ,1995-10-19,2.8237,2.8496,2.9532,2.7512,2.8082,4901700,27180865,-0.0155,-0.5505,5.5452,8.4878,313005000,N/A,1115657136,57750000,0,205840800,17.5636,2.9154,8.3102,N/A,
600696.SH,ƥ͹ƥ,1995-10-20,2.8082,2.7874,2.9999,2.7719,2.9843,3987000,22362034,0.1762,6.2731,5.6087,6.9039,332640000,N/A,1185643008,57750000,0,205840800,18.6654,3.0983,8.8315,N/A,
600696.SH,ƥ͹ƥ,1995-10-23,2.9843,3.005,3.0568,2.8237,3.005,3553800,20517730,0.0207,0.6944,5.7735,6.1538,334950000,N/A,1193876640,57750000,0,205840800,18.795,3.1198,8.8928,N/A,
600696.SH,ƥ͹ƥ,1995-10-24,3.005,3.0309,3.0465,2.948,2.9636,2105600,12189204,-0.0414,-1.3793,5.7889,3.6461,330330000,N/A,1177409376,57750000,0,205840800,18.5358,3.0768,8.7702,N/A,
600696.SH,ƥ͹ƥ,1995-10-25,2.9636,3.1035,3.1605,2.9895,3.0828,3769000,22410878,0.1192,4.021,5.9461,6.5264,343612500,N/A,1224752760,57750000,0,205840800,19.2811,3.2005,9.1228,N/A,
600696.SH,ƥ͹ƥ,1995-10-26,3.0828,3.0465,3.1087,2.9429,2.9636,2623500,15428681,-0.1192,-3.8655,5.881,4.5429,330330000,N/A,1177409376,57750000,0,205840800,18.5358,3.0768,8.7702,N/A,
600696.SH,ƥ͹ƥ,1995-10-27,2.9636,2.9636,3.005,2.9221,2.9584,1237600,7058284,-0.0052,-0.1748,5.7032,2.143,329752500,N/A,1175350968,57750000,0,205840800,18.5034,3.0714,8.7548,N/A,
600696.SH,ƥ͹ƥ,1995-10-30,2.9584,2.9532,3.0828,2.9273,3.0568,2215600,12972253,0.0984,3.3275,5.855,3.8365,340725000,N/A,1214460720,57750000,0,205840800,19.1191,3.1736,9.0461,N/A,
600696.SH,ƥ͹ƥ,1995-10-31,3.0568,3.0879,3.1864,3.0568,3.119,3616100,21803174,0.0622,2.0339,6.0295,6.2616,347655000,N/A,1239161616,57750000,0,205840800,19.508,3.2382,9.2301,N/A,
600696.SH,ƥ͹ƥ,1995-11-01,3.119,3.1346,3.2382,3.1346,3.2071,3510200,21652654,0.0881,2.8239,6.1685,6.0783,357472500,N/A,1274154552,57750000,0,205840800,20.0588,3.3296,9.4908,N/A,
600696.SH,ƥ͹ƥ,1995-11-02,3.2071,3.2278,3.2641,3.1346,3.1864,2737700,16842163,-0.0207,-0.6462,6.1519,4.7406,355162500,N/A,1265920920,57750000,0,205840800,19.9292,3.3081,9.4295,N/A,
600696.SH,ƥ͹ƥ,1995-11-03,3.1864,3.2071,3.2226,3.1657,3.2019,1366400,8410702,0.0155,0.4878,6.1554,2.3661,356895000,N/A,1272096144,57750000,0,205840800,20.0264,3.3242,9.4755,N/A,
600696.SH,ƥ͹ƥ,1995-11-06,3.2019,3.2226,3.3625,3.2123,3.3625,3896900,24595897,0.1606,5.0162,6.3117,6.7479,374797500,N/A,1335906792,57750000,0,205840800,21.031,3.491,9.9508,N/A,
600696.SH,ƥ͹ƥ,1995-11-07,3.3625,3.4247,3.4351,3.2693,3.3211,7202000,47085058,-0.0414,-1.2327,6.5378,12.471,370177500,N/A,1319439528,57750000,0,205840800,20.7718,3.4479,9.8281,N/A,
600696.SH,ƥ͹ƥ,1995-11-08,3.3211,3.2589,3.3211,3.062,3.1864,2311800,14031724,-0.1347,-4.0562,6.0696,4.0031,355162500,N/A,1265920920,57750000,0,205840800,19.9292,3.3081,9.4295,N/A,
600696.SH,ƥ͹ƥ,1995-11-09,3.1864,3.1242,3.1501,3.0568,3.1501,1751100,10508267,-0.0363,-1.1382,6.001,3.0322,351120000,N/A,1251512064,57750000,0,205840800,19.7024,3.2704,9.3221,N/A,
600696.SH,ƥ͹ƥ,1995-11-10,3.1501,3.1346,3.1397,3.005,3.0102,1895600,11183828,-0.1399,-4.4408,5.8999,3.2824,335527500,N/A,1195935048,57750000,0,205840800,18.8274,3.1252,8.9081,N/A,
600696.SH,ƥ͹ƥ,1995-11-13,3.0102,3.0515,3.2463,3.0102,3.0456,2557500,13611907,0.0354,1.1764,5.3223,3.4797,379251744,N/A,1351783260,73498400,0,261973500,21.2809,3.5325,10.069,N/A,
600696.SH,ƥ͹ƥ,1995-11-14,3.0456,3.0102,3.0574,2.9571,3.0574,550400,2802051,0.0118,0.3876,5.0909,0.7489,380721712,N/A,1357022730,73498400,0,261973500,21.3634,3.5461,10.108,N/A,
600696.SH,ƥ͹ƥ,1995-11-15,3.0574,3.0692,3.0692,2.9748,3.0338,379200,1937394,-0.0236,-0.7722,5.1092,0.5159,377781776,N/A,1346543790,73498400,0,261973500,21.1985,3.5188,10.03,N/A,
600696.SH,ƥ͹ƥ,1995-11-16,3.0338,3.0456,3.0692,2.9866,3.0574,606000,3114735,0.0236,0.7782,5.1398,0.8245,380721712,N/A,1357022730,73498400,0,261973500,21.3634,3.5461,10.108,N/A,
600696.SH,ƥ͹ƥ,1995-11-17,3.0574,3.0574,3.1047,2.9807,3.0633,436929,2274209,0.0059,0.1931,5.205,0.5945,381456696,N/A,1359642465,73498400,0,261973500,21.4047,3.553,10.1276,N/A,
600696.SH,ƥ͹ƥ,1995-11-20,3.0633,3.0102,3.1283,3.0102,3.081,335000,1748819,0.0177,0.578,5.2204,0.4558,383661648,N/A,1367501670,73498400,0,261973500,21.5284,3.5735,10.1861,N/A,
600696.SH,ƥ͹ƥ,1995-11-21,3.081,3.0869,3.1224,3.0574,3.0988,349500,1826809,0.0177,0.5747,5.2269,0.4755,385866600,N/A,1375360875,73498400,0,261973500,21.6521,3.5941,10.2446,N/A,
600696.SH,ƥ͹ƥ,1995-11-22,3.0988,3.1047,3.1224,2.963,3.0397,617400,3203705,-0.059,-1.9048,5.189,0.84,378516760,N/A,1349163525,73498400,0,261973500,21.2397,3.5256,10.0495,N/A,
600696.SH,ƥ͹ƥ,1995-11-23,3.0397,3.0397,3.0988,2.9689,3.0338,531400,2712289,-0.0059,-0.1942,5.104,0.723,377781776,N/A,1346543790,73498400,0,261973500,21.1985,3.5188,10.03,N/A,
600696.SH,ƥ͹ƥ,1995-11-24,3.0338,3.0397,3.0574,2.9689,3.0397,480500,2448697,0.0059,0.1946,5.0961,0.6538,378516760,N/A,1349163525,73498400,0,261973500,21.2397,3.5256,10.0495,N/A,
600696.SH,ƥ͹ƥ,1995-11-27,3.0397,3.0397,3.0397,2.9807,3.0102,192600,981615,-0.0295,-0.9709,5.0967,0.262,374841840,N/A,1336064850,73498400,0,261973500,21.0335,3.4914,9.9519,N/A,
600696.SH,ƥ͹ƥ,1995-11-28,3.0102,2.9984,3.1224,2.9689,3.1224,455500,2341488,0.1121,3.7255,5.1405,0.6197,388806536,N/A,1385839815,73498400,0,261973500,21.8171,3.6215,10.3227,N/A,
600696.SH,ƥ͹ƥ,1995-11-29,3.1224,3.0692,3.0751,3.0279,3.0397,191800,989466,-0.0826,-2.6465,5.1588,0.261,378516760,N/A,1349163525,73498400,0,261973500,21.2397,3.5256,10.0495,N/A,
600696.SH,ƥ͹ƥ,1995-11-30,3.0397,3.0574,3.1578,3.0043,3.0456,620900,3235188,0.0059,0.1942,5.2105,0.8448,379251744,N/A,1351783260,73498400,0,261973500,21.2809,3.5325,10.069,N/A,
600696.SH,ƥ͹ƥ,1995-12-01,3.0456,3.0456,3.0633,2.9807,3.0397,372100,1908547,-0.0059,-0.1938,5.1291,0.5063,378516760,N/A,1349163525,73498400,0,261973500,21.2397,3.5256,10.0495,N/A,
600696.SH,ƥ͹ƥ,1995-12-04,3.0397,3.0043,3.0633,3.0043,3.0397,67600,347972,0,0,5.1475,0.092,378516760,N/A,1349163525,73498400,0,261973500,21.2397,3.5256,10.0495,N/A,
600696.SH,ƥ͹ƥ,1995-12-05,3.0397,3.0397,3.1165,3.0397,3.0988,320300,1672596,0.059,1.9417,5.222,0.4358,385866600,N/A,1375360875,73498400,0,261973500,21.6521,3.5941,10.2446,N/A,
600696.SH,ƥ͹ƥ,1995-12-06,3.0988,3.0751,3.1047,3.0279,3.0515,143400,742721,-0.0472,-1.5238,5.1794,0.1951,379986728,N/A,1354402995,73498400,0,261973500,21.3222,3.5393,10.0885,N/A,
600696.SH,ƥ͹ƥ,1995-12-07,3.0515,3.0279,3.0929,3.0043,3.0692,207600,1075236,0.0177,0.5803,5.1794,0.2825,382191680,N/A,1362262200,73498400,0,261973500,21.4459,3.5598,10.1471,N/A,
600696.SH,ƥ͹ƥ,1995-12-08,3.0692,3.0988,3.1932,3.081,3.1637,3114800,16577096,0.0944,3.0769,5.322,4.2379,393951424,N/A,1404177960,73498400,0,261973500,22.1058,3.6694,10.4593,N/A,
600696.SH,ƥ͹ƥ,1995-12-11,3.1637,3.1755,3.2581,3.146,3.1696,3742300,20294215,0.0059,0.1866,5.4229,5.0917,394686408,N/A,1406797695,73498400,0,261973500,22.147,3.6762,10.4788,N/A,
600696.SH,ƥ͹ƥ,1995-12-12,3.1696,3.3053,3.3053,3.022,3.1755,1875000,10015676,0.0059,0.1862,5.3417,2.5511,395421392,N/A,1409417430,73498400,0,261973500,22.1883,3.6831,10.4983,N/A,
600696.SH,ƥ͹ƥ,1995-12-13,3.1755,3.1814,3.2227,3.1283,3.1696,1639200,8834532,-0.0059,-0.1859,5.3895,2.2303,394686408,N/A,1406797695,73498400,0,261973500,22.147,3.6762,10.4788,N/A,
600696.SH,ƥ͹ƥ,1995-12-14,3.1696,3.1578,3.205,3.1047,3.1165,692100,3678244,-0.0531,-1.676,5.3146,0.9417,388071552,N/A,1383220080,73498400,0,261973500,21.7759,3.6146,10.3032,N/A,
600696.SH,ƥ͹ƥ,1995-12-15,3.1165,3.0988,3.1283,3.0102,3.0574,606100,3141384,-0.059,-1.8939,5.1829,0.8246,380721712,N/A,1357022730,73498400,0,261973500,21.3634,3.5461,10.108,N/A,
600696.SH,ƥ͹ƥ,1995-12-18,3.0574,3.0102,3.0397,2.9512,3.0102,400200,2030171,-0.0472,-1.5444,5.0729,0.5445,374841840,N/A,1336064850,73498400,0,261973500,21.0335,3.4914,9.9519,N/A,
600696.SH,ƥ͹ƥ,1995-12-19,3.0102,2.9571,3.0574,2.9571,3.0161,210200,1075075,0.0059,0.1961,5.1145,0.286,375576824,N/A,1338684585,73498400,0,261973500,21.0747,3.4982,9.9714,N/A,
600696.SH,ƥ͹ƥ,1995-12-20,3.0161,3.0161,3.0574,3.0161,3.0574,144600,745199,0.0413,1.3699,5.1535,0.1967,380721712,N/A,1357022730,73498400,0,261973500,21.3634,3.5461,10.108,N/A,
600696.SH,ƥ͹ƥ,1995-12-21,3.0574,3.0515,3.1283,3.022,3.0633,482200,2516506,0.0059,0.1931,5.2188,0.6561,381456696,N/A,1359642465,73498400,0,261973500,21.4047,3.553,10.1276,N/A,
600696.SH,ƥ͹ƥ,1995-12-22,3.0633,3.0574,3.0633,2.9925,3.0633,157100,805820,0,0,5.1293,0.2137,381456696,N/A,1359642465,73498400,0,261973500,21.4047,3.553,10.1276,N/A,
600696.SH,ƥ͹ƥ,1995-12-25,3.0633,3.0397,3.0397,2.9748,3.022,105500,535082,-0.0413,-1.3487,5.0719,0.1435,376311808,N/A,1341304320,73498400,0,261973500,21.116,3.5051,9.991,N/A,
600696.SH,ƥ͹ƥ,1995-12-26,3.022,2.9512,2.9984,2.9512,2.9925,152100,767225,-0.0295,-0.9766,5.0442,0.2069,372636888,N/A,1328205645,73498400,0,261973500,20.9098,3.4708,9.8934,N/A,
600696.SH,ƥ͹ƥ,1995-12-27,2.9925,2.9748,3.0574,2.9748,3.0161,164600,838020,0.0236,0.789,5.0913,0.224,375576824,N/A,1338684585,73498400,0,261973500,21.0747,3.4982,9.9714,N/A,
600696.SH,ƥ͹ƥ,1995-12-28,3.0161,3.0102,3.0102,2.9571,2.9807,227900,1151150,-0.0354,-1.1742,5.0511,0.3101,371166920,N/A,1322966175,73498400,0,261973500,20.8273,3.4572,9.8544,N/A,
600696.SH,ƥ͹ƥ,1995-12-29,2.9807,2.9807,3.0692,2.9512,3.0692,713000,3595698,0.0885,2.9703,5.0431,0.9701,382191680,N/A,1362262200,73498400,0,261973500,21.4459,3.5598,10.1471,N/A,
600696.SH,ƥ͹ƥ,1996-01-02,3.0692,3.0043,3.0043,2.963,2.9748,158900,801175,-0.0944,-3.0769,5.042,0.2162,370431936,N/A,1320346440,73498400,0,261973500,24.9623,2.5741,10.495,N/A,
600696.SH,ƥ͹ƥ,1996-01-03,2.9748,2.9512,3.0397,2.9512,3.0279,235000,1186462,0.0531,1.7857,5.0488,0.3197,377046792,N/A,1343924055,73498400,0,261973500,25.4081,2.6201,10.6824,N/A,
600696.SH,ƥ͹ƥ,1996-01-04,3.0279,2.9807,3.0574,2.9512,3.0397,606800,3098405,0.0118,0.3899,5.1061,0.8256,378516760,N/A,1349163525,73498400,0,261973500,25.5071,2.6303,10.724,N/A,
600696.SH,ƥ͹ƥ,1996-01-05,3.0397,3.0574,3.0574,2.8863,2.9512,1553500,7835331,-0.0885,-2.9126,5.0437,2.1137,367492000,N/A,1309867500,73498400,0,261973500,24.7642,2.5537,10.4117,N/A,
600696.SH,ƥ͹ƥ,1996-01-08,2.9512,2.9512,2.9512,2.7505,2.8922,1151900,5530213,-0.059,-2,4.8009,1.5672,360142160,N/A,1283670150,73498400,0,261973500,24.2689,2.5026,10.2034,N/A,
600696.SH,ƥ͹ƥ,1996-01-09,2.8922,2.8627,3.0574,2.8509,3.0279,2081800,10528804,0.1358,4.6939,5.0575,2.8324,377046792,N/A,1343924055,73498400,0,261973500,25.4081,2.6201,10.6824,N/A,
600696.SH,ƥ͹ƥ,1996-01-10,3.0279,2.9512,2.963,2.8627,2.9394,494000,2427601,-0.0885,-2.924,4.9142,0.6721,366022032,N/A,1304628030,73498400,0,261973500,24.6652,2.5435,10.37,N/A,
600696.SH,ƥ͹ƥ,1996-01-11,2.9394,2.9217,2.9689,2.845,2.8922,242300,1186580,-0.0472,-1.6064,4.8972,0.3297,360142160,N/A,1283670150,73498400,0,261973500,24.2689,2.5026,10.2034,N/A,
600696.SH,ƥ͹ƥ,1996-01-12,2.8922,2.8863,2.8981,2.8213,2.8745,265500,1282998,-0.0177,-0.6122,4.8324,0.3612,357937208,N/A,1275810945,73498400,0,261973500,24.1203,2.4873,10.141,N/A,
600696.SH,ƥ͹ƥ,1996-01-15,2.8745,2.8627,2.8922,2.8095,2.8922,406000,1953964,0.0177,0.616,4.8127,0.5524,360142160,N/A,1283670150,73498400,0,261973500,24.2689,2.5026,10.2034,N/A,
600696.SH,ƥ͹ƥ,1996-01-16,2.8922,2.904,2.9394,2.8213,2.904,355100,1729845,0.0118,0.4082,4.8714,0.4831,361612128,N/A,1288909620,73498400,0,261973500,24.368,2.5129,10.2451,N/A,
600696.SH,ƥ͹ƥ,1996-01-17,2.904,2.8095,2.8922,2.7741,2.8331,133900,635208,-0.0708,-2.439,4.7439,0.1822,352792320,N/A,1257472800,73498400,0,261973500,23.7736,2.4516,9.9952,N/A,
600696.SH,ƥ͹ƥ,1996-01-18,2.8331,2.7977,2.7977,2.6915,2.7387,517900,2393063,-0.0944,-3.3333,4.6207,0.7046,341032576,N/A,1215557040,73498400,0,261973500,22.9812,2.3698,9.662,N/A,
