����,���,����,ǰ���̼�(Ԫ),���̼�(Ԫ),��߼�(Ԫ),��ͼ�(Ԫ),���̼�(Ԫ),�ɽ���(��),�ɽ����(Ԫ),�ǵ�(Ԫ),�ǵ���(%),����(Ԫ),������(%),A����ͨ��ֵ(Ԫ),B����ͨ��ֵ(Ԫ),����ֵ(Ԫ),A����ͨ�ɱ�(��),B����ͨ�ɱ�(��),�ܹɱ�(��),��ӯ��,�о���,������,������,
600567.SH,ɽӥֽҵ,2005-11-24,0.8798,0.8798,0.8936,0.8771,0.8936,1302083,4193121,0.0137,1.5625,3.2203,0.7784,543674456,N/A,870299456,167284448,0,267784448,18.1253,0.991,0.7062,4.619,
600567.SH,ɽӥֽҵ,2005-11-25,0.8936,0.8936,0.9101,0.8908,0.9018,2268713,7428269,0.0082,0.9231,3.2742,1.3562,548692989.44,N/A,878332989.44,167284448,0,267784448,18.2926,1.0002,0.7128,4.6616,
600567.SH,ɽӥֽҵ,2005-11-28,0.9018,0.9101,0.9128,0.8991,0.9046,2580979,8491504,0.0027,0.3049,3.29,1.5429,550365833.92,N/A,881010833.92,167284448,0,267784448,18.3484,1.0032,0.7149,4.6758,
600567.SH,ɽӥֽҵ,2005-11-29,0.9046,0.9073,0.9073,0.8826,0.8881,1435622,4666503,-0.0165,-1.8237,3.2505,0.8582,540328767.04,N/A,864943767.04,167284448,0,267784448,18.0138,0.9849,0.7019,4.5905,
600567.SH,ɽӥֽҵ,2005-11-30,0.8881,0.8908,0.9073,0.8881,0.9046,1739966,5700920,0.0165,1.8576,3.2765,1.0401,550365833.92,N/A,881010833.92,167284448,0,267784448,18.3484,1.0032,0.7149,4.6758,
600567.SH,ɽӥֽҵ,2005-12-01,0.9046,0.9046,0.9073,0.8936,0.9018,1087469,3559043,-0.0027,-0.304,3.2728,0.6501,548692989.44,N/A,878332989.44,167284448,0,267784448,18.2926,1.0002,0.7128,4.6616,
600567.SH,ɽӥֽҵ,2005-12-02,0.9018,0.8963,0.8991,0.8798,0.8798,1305824,4203123,-0.022,-2.439,3.2188,0.7806,535310233.6,N/A,856910233.6,167284448,0,267784448,17.8465,0.9758,0.6954,4.5479,
600567.SH,ɽӥֽҵ,2005-12-05,0.8798,0.8771,0.8771,0.8551,0.8578,1078400,3389766,-0.022,-2.5,3.1433,0.6447,521927477.76,N/A,835487477.76,167284448,0,267784448,17.4003,0.9514,0.678,4.4342,
600567.SH,ɽӥֽҵ,2005-12-06,0.8578,0.8551,0.8688,0.8468,0.8633,777669,2432320,0.0055,0.641,3.1277,0.4649,525273166.72,N/A,840843166.72,167284448,0,267784448,17.5118,0.9575,0.6823,4.4626,
600567.SH,ɽӥֽҵ,2005-12-07,0.8633,0.8633,0.8716,0.8578,0.8716,464561,1463571,0.0082,0.9554,3.1504,0.2777,530291700.16,N/A,848876700.16,167284448,0,267784448,17.6791,0.9666,0.6889,4.5053,
600567.SH,ɽӥֽҵ,2005-12-08,0.8716,0.8688,0.8716,0.8551,0.8633,682446,2142475,-0.0082,-0.9464,3.1394,0.408,525273166.72,N/A,840843166.72,167284448,0,267784448,17.5118,0.9575,0.6823,4.4626,
600567.SH,ɽӥֽҵ,2005-12-09,0.8633,0.8606,0.8771,0.8578,0.8771,855040,2703511,0.0137,1.5924,3.1619,0.5111,533637389.12,N/A,854232389.12,167284448,0,267784448,17.7907,0.9727,0.6932,4.5337,
600567.SH,ɽӥֽҵ,2005-12-12,0.8771,0.8688,0.8798,0.8688,0.8743,750576,2387373,-0.0027,-0.3135,3.1807,0.4487,531964544.64,N/A,851554544.64,167284448,0,267784448,17.7349,0.9697,0.691,4.5195,
600567.SH,ɽӥֽҵ,2005-12-13,0.8743,0.8743,0.8743,0.8633,0.8716,559840,1768663,-0.0027,-0.3145,3.1592,0.3347,530291700.16,N/A,848876700.16,167284448,0,267784448,17.6791,0.9666,0.6889,4.5053,
600567.SH,ɽӥֽҵ,2005-12-14,0.8716,0.8716,0.8936,0.8716,0.8881,1098583,3532775,0.0165,1.8927,3.2158,0.6567,540328767.04,N/A,864943767.04,167284448,0,267784448,18.0138,0.9849,0.7019,4.5905,
600567.SH,ɽӥֽҵ,2005-12-15,0.8881,0.8936,0.8936,0.8798,0.8853,981696,3164108,-0.0027,-0.3096,3.2231,0.5868,538655922.56,N/A,862265922.56,167284448,0,267784448,17.958,0.9819,0.6997,4.5763,
600567.SH,ɽӥֽҵ,2005-12-16,0.8853,0.8853,0.8908,0.8798,0.8881,680580,2195672,0.0027,0.3106,3.2262,0.4068,540328767.04,N/A,864943767.04,167284448,0,267784448,18.0138,0.9849,0.7019,4.5905,
600567.SH,ɽӥֽҵ,2005-12-19,0.8881,0.8908,0.8936,0.8826,0.8936,757591,2449374,0.0055,0.6192,3.2331,0.4529,543674456,N/A,870299456,167284448,0,267784448,18.1253,0.991,0.7062,4.619,
600567.SH,ɽӥֽҵ,2005-12-20,0.8936,0.8881,0.8936,0.8826,0.8936,620963,2007096,0,0,3.2322,0.3712,543674456,N/A,870299456,167284448,0,267784448,18.1253,0.991,0.7062,4.619,
600567.SH,ɽӥֽҵ,2005-12-21,0.8936,0.8936,0.8963,0.8826,0.8853,912900,2947649,-0.0082,-0.9231,3.2289,0.5457,538655922.56,N/A,862265922.56,167284448,0,267784448,17.958,0.9819,0.6997,4.5763,
600567.SH,ɽӥֽҵ,2005-12-22,0.8853,0.8826,0.8881,0.8743,0.8881,876593,2804662,0.0027,0.3106,3.1995,0.524,540328767.04,N/A,864943767.04,167284448,0,267784448,18.0138,0.9849,0.7019,4.5905,
600567.SH,ɽӥֽҵ,2005-12-23,0.8881,0.8826,0.8963,0.8826,0.8963,1409746,4570390,0.0082,0.9288,3.242,0.8427,545347300.48,N/A,872977300.48,167284448,0,267784448,18.1811,0.9941,0.7084,4.6332,
600567.SH,ɽӥֽҵ,2005-12-26,0.8963,0.8936,0.9101,0.8908,0.9073,2984420,9832481,0.011,1.227,3.2946,1.784,552038678.4,N/A,883688678.4,167284448,0,267784448,18.4042,1.0063,0.7171,4.69,
600567.SH,ɽӥֽҵ,2005-12-27,0.9073,0.9073,0.9073,0.8963,0.9046,1168390,3830800,-0.0027,-0.303,3.2787,0.6984,550365833.92,N/A,881010833.92,167284448,0,267784448,18.3484,1.0032,0.7149,4.6758,
600567.SH,ɽӥֽҵ,2005-12-28,0.9046,0.9046,0.9046,0.8936,0.9018,920299,3005981,-0.0027,-0.304,3.2663,0.5501,548692989.44,N/A,878332989.44,167284448,0,267784448,18.2926,1.0002,0.7128,4.6616,
600567.SH,ɽӥֽҵ,2005-12-29,0.9018,0.8991,0.9073,0.8991,0.9073,1922211,6318243,0.0055,0.6098,3.287,1.1491,552038678.4,N/A,883688678.4,167284448,0,267784448,18.4042,1.0063,0.7171,4.69,
600567.SH,ɽӥֽҵ,2005-12-30,0.9073,0.9073,0.9101,0.8853,0.8991,1448963,4731966,-0.0082,-0.9091,3.2658,0.8662,547020144.96,N/A,875655144.96,167284448,0,267784448,18.2368,0.9971,0.7106,4.6474,
600567.SH,ɽӥֽҵ,2006-01-04,0.8991,0.8963,0.9101,0.8908,0.9073,1596548,5250995,0.0082,0.9174,3.289,0.9456,557195423.4,N/A,888845423.4,168847098,0,269347098,14.0393,0.9494,0.6005,-14.3335,
600567.SH,ɽӥֽҵ,2006-01-05,0.9073,0.9073,0.9266,0.9046,0.9266,3173926,10563966,0.0192,2.1212,3.3284,1.8798,569014720.26,N/A,907699720.26,168847098,0,269347098,14.3371,0.9695,0.6133,-14.6375,
600567.SH,ɽӥֽҵ,2006-01-06,0.9266,0.9266,0.9348,0.9183,0.9211,3132153,10540592,-0.0055,-0.5935,3.3653,1.855,565637778.3,N/A,902312778.3,168847098,0,269347098,14.252,0.9638,0.6096,-14.5507,
600567.SH,ɽӥֽҵ,2006-01-09,0.9211,0.9211,0.9431,0.9183,0.9321,2552033,8628943,0.011,1.194,3.3812,1.5114,572391662.22,N/A,913086662.22,168847098,0,269347098,14.4222,0.9753,0.6169,-14.7244,
600567.SH,ɽӥֽҵ,2006-01-10,0.9321,0.9321,0.9376,0.9183,0.9348,2018432,6814659,0.0027,0.295,3.3762,1.1954,574080133.2,N/A,915780133.2,168847098,0,269347098,14.4648,0.9782,0.6187,-14.7679,
600567.SH,ɽӥֽҵ,2006-01-11,0.9348,0.9348,0.9348,0.9128,0.9211,2449961,8230590,-0.0137,-1.4706,3.3595,1.451,565637778.3,N/A,902312778.3,168847098,0,269347098,14.252,0.9638,0.6096,-14.5507,
600567.SH,ɽӥֽҵ,2006-01-12,0.9211,0.9183,0.9486,0.9156,0.9458,3997080,13613125,0.0247,2.6866,3.4058,2.3673,580834017.12,N/A,926554017.12,168847098,0,269347098,14.6349,0.9897,0.626,-14.9416,
600567.SH,ɽӥֽҵ,2006-01-13,0.9458,0.9458,0.9458,0.9293,0.9348,2764156,9414985,-0.011,-1.1628,3.4061,1.6371,574080133.2,N/A,915780133.2,168847098,0,269347098,14.4648,0.9782,0.6187,-14.7679,
600567.SH,ɽӥֽҵ,2006-01-16,0.9348,0.9348,0.9458,0.9266,0.9293,2581040,8784903,-0.0055,-0.5882,3.4036,1.5286,570703191.24,N/A,910393191.24,168847098,0,269347098,14.3797,0.9724,0.6151,-14.681,
600567.SH,ɽӥֽҵ,2006-01-17,0.9293,0.9293,0.9321,0.9211,0.9266,1473688,4966867,-0.0027,-0.2959,3.3704,0.8728,569014720.26,N/A,907699720.26,168847098,0,269347098,14.3371,0.9695,0.6133,-14.6375,
600567.SH,ɽӥֽҵ,2006-01-18,0.9266,0.9266,0.9458,0.9238,0.9403,2551871,8686692,0.0137,1.4837,3.404,1.5114,577457075.16,N/A,921167075.16,168847098,0,269347098,14.5499,0.9839,0.6224,-14.8547,
600567.SH,ɽӥֽҵ,2006-01-19,0.9403,0.9403,0.9513,0.9348,0.9513,2833171,9750804,0.011,1.1696,3.4417,1.678,584210959.08,N/A,931940959.08,168847098,0,269347098,14.72,0.9954,0.6296,-15.0285,
600567.SH,ɽӥֽҵ,2006-01-20,0.9513,0.9513,0.9651,0.9486,0.9596,3777876,13155102,0.0082,0.8671,3.4821,2.2375,589276372.02,N/A,940021372.02,168847098,0,269347098,14.8477,1.0041,0.6351,-15.1588,
600567.SH,ɽӥֽҵ,2006-01-23,0.9596,0.9596,0.9623,0.9431,0.9596,2792413,9678603,0,0,3.466,1.6538,589276372.02,N/A,940021372.02,168847098,0,269347098,14.8477,1.0041,0.6351,-15.1588,
600567.SH,ɽӥֽҵ,2006-01-24,0.9596,0.9596,0.9788,0.9513,0.9596,2751800,9663946,0,0,3.5119,1.6298,589276372.02,N/A,940021372.02,168847098,0,269347098,14.8477,1.0041,0.6351,-15.1588,
600567.SH,ɽӥֽҵ,2006-01-25,0.9596,0.9596,0.9706,0.9458,0.9651,2189134,7632416,0.0055,0.5731,3.4865,1.2965,592653313.98,N/A,945408313.98,168847098,0,269347098,14.9327,1.0098,0.6387,-15.2456,
600567.SH,ɽӥֽҵ,2006-02-06,0.9651,0.9706,0.9843,0.9623,0.9816,2592757,9184280,0.0165,1.7094,3.5423,1.5356,602784139.86,N/A,961569139.86,168847098,0,269347098,15.188,1.0271,0.6497,-15.5062,
600567.SH,ɽӥֽҵ,2006-02-07,0.9816,0.9816,0.9843,0.9596,0.9678,3104896,10950207,-0.0137,-1.4006,3.5268,1.8389,594341784.96,N/A,948101784.96,168847098,0,269347098,14.9753,1.0127,0.6406,-15.2891,
600567.SH,ɽӥֽҵ,2006-02-08,0.9678,0.9651,0.9761,0.9596,0.9706,2202619,7750997,0.0027,0.2841,3.519,1.3045,596030255.94,N/A,950795255.94,168847098,0,269347098,15.0178,1.0156,0.6424,-15.3325,
600567.SH,ɽӥֽҵ,2006-02-09,0.9706,0.9678,0.9761,0.9513,0.9596,2040451,7140830,-0.011,-1.1331,3.4996,1.2085,589276372.02,N/A,940021372.02,168847098,0,269347098,14.8477,1.0041,0.6351,-15.1588,
600567.SH,ɽӥֽҵ,2006-02-10,0.9596,0.9596,0.9596,0.9596,0.9596,N/A,N/A,0,0,N/A,N/A,589276372.02,N/A,940021372.02,168847098,0,269347098,14.8477,1.0041,0.6351,-15.1588,
600567.SH,ɽӥֽҵ,2006-02-13,0.9596,0.9651,0.9706,0.9486,0.9623,2255239,7860680,0.0027,0.2865,3.4855,1.3357,590964843,N/A,942714843,168847098,0,269347098,14.8902,1.0069,0.6369,-15.2022,
600567.SH,ɽӥֽҵ,2006-02-14,0.9623,0.9651,0.9761,0.9568,0.9761,1859502,6551175,0.0137,1.4286,3.5231,1.1013,599407197.9,N/A,956182197.9,168847098,0,269347098,15.1029,1.0213,0.646,-15.4194,
600567.SH,ɽӥֽҵ,2006-02-15,0.9761,0.9761,0.9761,0.9651,0.9733,2416195,8525493,-0.0027,-0.2817,3.5285,1.431,597718726.92,N/A,953488726.92,168847098,0,269347098,15.0604,1.0185,0.6442,-15.3759,
600567.SH,ɽӥֽҵ,2006-02-16,0.9733,0.9733,0.9733,0.9403,0.9431,3117329,10769430,-0.0302,-3.1073,3.4547,1.8462,579145546.14,N/A,923860546.14,168847098,0,269347098,14.5924,0.9868,0.6242,-14.8982,
600567.SH,ɽӥֽҵ,2006-02-17,0.9431,0.9403,0.9431,0.9266,0.9321,2347200,7961791,-0.011,-1.1662,3.392,1.3901,572391662.22,N/A,913086662.22,168847098,0,269347098,14.4222,0.9753,0.6169,-14.7244,
600567.SH,ɽӥֽҵ,2006-02-20,0.9321,0.9293,0.9431,0.9266,0.9376,910582,3098735,0.0055,0.59,3.403,0.5393,575768604.18,N/A,918473604.18,168847098,0,269347098,14.5073,0.9811,0.6205,-14.8113,
600567.SH,ɽӥֽҵ,2006-02-21,0.9376,0.9376,0.9486,0.9183,0.9486,1855291,6307198,0.011,1.173,3.3996,1.0988,582522488.1,N/A,929247488.1,168847098,0,269347098,14.6775,0.9926,0.6278,-14.985,
600567.SH,ɽӥֽҵ,2006-02-22,0.9486,0.9541,0.9678,0.9458,0.9596,2172679,7567289,0.011,1.1594,3.4829,1.2868,589276372.02,N/A,940021372.02,168847098,0,269347098,14.8477,1.0041,0.6351,-15.1588,
600567.SH,ɽӥֽҵ,2006-02-23,0.9596,0.9596,0.9678,0.9486,0.9678,2233956,7780719,0.0082,0.8596,3.4829,1.3231,594341784.96,N/A,948101784.96,168847098,0,269347098,14.9753,1.0127,0.6406,-15.2891,
600567.SH,ɽӥֽҵ,2006-02-24,0.9678,0.9678,0.9816,0.9623,0.9761,2966301,10496672,0.0082,0.8523,3.5386,1.7568,599407197.9,N/A,956182197.9,168847098,0,269347098,15.1029,1.0213,0.646,-15.4194,
600567.SH,ɽӥֽҵ,2006-02-27,0.9761,0.9761,0.9788,0.9568,0.9623,1960535,6886711,-0.0137,-1.4085,3.5127,1.1611,590964843,N/A,942714843,168847098,0,269347098,14.8902,1.0069,0.6369,-15.2022,
600567.SH,ɽӥֽҵ,2006-02-28,0.9623,0.9623,0.9623,0.9403,0.9623,1552800,5376436,0,0,3.4624,0.9196,590971164,N/A,942721164,168848904,0,269348904,14.8903,1.007,0.6369,-15.2023,
600567.SH,ɽӥֽҵ,2006-03-01,0.9623,0.9623,0.9651,0.9541,0.9651,1221458,4270130,0.0027,0.2857,3.4959,0.7234,592659653.04,N/A,945414653.04,168848904,0,269348904,14.9328,1.0098,0.6387,-15.2457,
600567.SH,ɽӥֽҵ,2006-03-02,0.9651,0.9651,0.9981,0.9568,0.9651,5024164,17945045,0,0,3.5717,2.9755,592659653.04,N/A,945414653.04,168848904,0,269348904,14.9328,1.0098,0.6387,-15.2457,
600567.SH,ɽӥֽҵ,2006-03-03,0.9651,0.9596,0.9898,0.9513,0.9788,4098401,14510179,0.0137,1.4245,3.5404,2.4273,601102098.24,N/A,958882098.24,168848904,0,269348904,15.1456,1.0242,0.6478,-15.4629,
600567.SH,ɽӥֽҵ,2006-03-06,0.9788,0.9816,0.9871,0.9706,0.9788,1845901,6569510,0,0,3.559,1.0932,601102098.24,N/A,958882098.24,168848904,0,269348904,15.1456,1.0242,0.6478,-15.4629,
600567.SH,ɽӥֽҵ,2006-03-07,0.9788,0.9788,0.9898,0.9458,0.9513,2786695,9834960,-0.0275,-2.809,3.5293,1.6504,584217207.84,N/A,931947207.84,168848904,0,269348904,14.7201,0.9954,0.6296,-15.0286,
600567.SH,ɽӥֽҵ,2006-03-08,0.9513,0.9486,0.9596,0.9376,0.9541,1911601,6573725,0.0027,0.289,3.4389,1.1321,585905696.88,N/A,934640696.88,168848904,0,269348904,14.7627,0.9983,0.6315,-15.072,
600567.SH,ɽӥֽҵ,2006-03-09,0.9541,0.9541,0.9541,0.9431,0.9458,670800,2315045,-0.0082,-0.8646,3.4512,0.3973,580840229.76,N/A,926560229.76,168848904,0,269348904,14.635,0.9897,0.626,-14.9417,
600567.SH,ɽӥֽҵ,2006-03-10,0.9458,0.9431,0.9458,0.9321,0.9403,1392928,4758487,-0.0055,-0.5814,3.4162,0.825,577463251.68,N/A,921173251.68,168848904,0,269348904,14.5499,0.9839,0.6224,-14.8548,
600567.SH,ɽӥֽҵ,2006-03-13,0.9403,0.9458,0.9486,0.9348,0.9486,930880,3191877,0.0082,0.8772,3.4289,0.5513,582528718.8,N/A,929253718.8,168848904,0,269348904,14.6776,0.9926,0.6278,-14.9851,
600567.SH,ɽӥֽҵ,2006-03-14,0.9486,0.9486,0.9596,0.9403,0.9568,960836,3321692,0.0082,0.8696,3.4571,0.5691,587594185.92,N/A,937334185.92,168848904,0,269348904,14.8052,1.0012,0.6333,-15.1154,
600567.SH,ɽӥֽҵ,2006-03-15,0.9568,0.9568,0.9733,0.9513,0.9733,2052776,7198112,0.0165,1.7241,3.5065,1.2157,597725120.16,N/A,953495120.16,168848904,0,269348904,15.0605,1.0185,0.6442,-15.376,
600567.SH,ɽӥֽҵ,2006-03-16,0.9733,0.9898,0.9953,0.9788,0.9871,4186755,15020154,0.0137,1.4124,3.5875,2.4796,606167565.36,N/A,966962565.36,168848904,0,269348904,15.2732,1.0328,0.6533,-15.5932,
600567.SH,ɽӥֽҵ,2006-03-17,0.9871,0.9871,1.0063,0.9733,1.0036,3682283,13314147,0.0165,1.6713,3.6157,2.1808,616298499.6,N/A,983123499.6,168848904,0,269348904,15.5285,1.0501,0.6642,-15.8538,
600567.SH,ɽӥֽҵ,2006-03-20,1.0036,1.0036,1.0173,0.9981,1.0145,3543796,13019907,0.011,1.0959,3.674,2.0988,623052455.76,N/A,993897455.76,168848904,0,269348904,15.6986,1.0616,0.6715,-16.0276,
600567.SH,ɽӥֽҵ,2006-03-21,1.0145,1.0145,1.0228,1.0008,1.02,4113841,15159919,0.0055,0.542,3.6851,2.4364,626429433.84,N/A,999284433.84,168848904,0,269348904,15.7837,1.0674,0.6751,-16.1144,
600567.SH,ɽӥֽҵ,2006-03-22,1.02,1.0173,1.0173,1.0008,1.0145,2773097,10197550,-0.0055,-0.5391,3.6773,1.6424,623052455.76,N/A,993897455.76,168848904,0,269348904,15.6986,1.0616,0.6715,-16.0276,
600567.SH,ɽӥֽҵ,2006-03-23,1.0145,1.0118,1.0228,1.0063,1.0228,3074950,11363884,0.0082,0.813,3.6956,1.8211,628117922.88,N/A,1001977922.88,168848904,0,269348904,15.8263,1.0703,0.677,-16.1579,
600567.SH,ɽӥֽҵ,2006-03-24,1.0228,1.02,1.02,1.0036,1.0118,3548894,13055460,-0.011,-1.0753,3.6787,2.1018,621363966.72,N/A,991203966.72,168848904,0,269348904,15.6561,1.0587,0.6697,-15.9841,
600567.SH,ɽӥֽҵ,2006-03-27,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,621363966.72,N/A,991203966.72,168848904,0,269348904,15.6561,1.0587,0.6697,-15.9841,
600567.SH,ɽӥֽҵ,2006-03-28,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,621363966.72,N/A,991203966.72,168848904,0,269348904,15.6561,1.0587,0.6697,-15.9841,
600567.SH,ɽӥֽҵ,2006-03-29,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,621363966.72,N/A,991203966.72,168848904,0,269348904,15.6561,1.0587,0.6697,-15.9841,
600567.SH,ɽӥֽҵ,2006-03-30,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,621363966.72,N/A,991203966.72,168848904,0,269348904,15.6561,1.0587,0.6697,-15.9841,
600567.SH,ɽӥֽҵ,2006-03-31,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,626974785.44,N/A,996814785.44,170373583,0,270873583,15.7447,1.0647,0.6735,-16.0746,
600567.SH,ɽӥֽҵ,2006-04-03,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,626974785.44,N/A,996814785.44,170373583,0,270873583,15.7447,1.0647,0.6735,-16.0746,
600567.SH,ɽӥֽҵ,2006-04-04,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,626974785.44,N/A,996814785.44,170373583,0,270873583,15.7447,1.0647,0.6735,-16.0746,
600567.SH,ɽӥֽҵ,2006-04-05,1.0118,1.0118,1.0118,1.0118,1.0118,N/A,N/A,0,0,N/A,N/A,626974785.44,N/A,996814785.44,170373583,0,270873583,15.7447,1.0647,0.6735,-16.0746,
600567.SH,ɽӥֽҵ,2006-04-06,1.0118,1.0943,1.0943,1.0448,1.0585,9723220,37613126,0.0467,4.6196,3.8684,5.489,681994005,N/A,1068919005,177141300,0,277641300,16.8836,1.1418,0.7222,-17.2374,
600567.SH,ɽӥֽҵ,2006-04-07,1.0585,1.0503,1.0558,1.0255,1.0475,7147522,27105920,-0.011,-1.039,3.7924,4.0349,674908353,N/A,1057813353,177141300,0,277641300,16.7082,1.1299,0.7147,-17.0583,
600567.SH,ɽӥֽҵ,2006-04-10,1.0475,1.0448,1.0778,1.0365,1.075,8945719,34462976,0.0275,2.6247,3.8525,5.05,692622483,N/A,1085577483,177141300,0,277641300,17.1467,1.1595,0.7334,-17.506,
600567.SH,ɽӥֽҵ,2006-04-11,1.075,1.0723,1.1025,1.0695,1.0805,7388865,29186628,0.0055,0.5115,3.9501,4.1712,696165309,N/A,1091130309,177141300,0,277641300,17.2344,1.1655,0.7372,-17.5955,
600567.SH,ɽӥֽҵ,2006-04-12,1.0805,1.0778,1.0888,1.0668,1.0805,6358384,24892692,0,0,3.9149,3.5894,696165309,N/A,1091130309,177141300,0,277641300,17.2344,1.1655,0.7372,-17.5955,
600567.SH,ɽӥֽҵ,2006-04-13,1.0805,1.0778,1.0778,1.0255,1.0338,14897069,56771358,-0.0467,-4.3257,3.8109,8.4097,666051288,N/A,1043931288,177141300,0,277641300,16.4889,1.1151,0.7053,-16.8344,
600567.SH,ɽӥֽҵ,2006-04-14,1.0338,1.0448,1.064,1.0338,1.0613,8104178,31102153,0.0275,2.6596,3.8378,4.575,683765418,N/A,1071695418,177141300,0,277641300,16.9274,1.1447,0.7241,-17.2821,
600567.SH,ɽӥֽҵ,2006-04-17,1.0613,1.0613,1.1025,1.0585,1.0943,10754815,42544783,0.033,3.1088,3.9559,6.0713,705022374,N/A,1105012374,177141300,0,277641300,17.4537,1.1803,0.7466,-17.8194,
600567.SH,ɽӥֽҵ,2006-04-18,1.0943,1.0998,1.1383,1.0943,1.1355,9759836,39551980,0.0412,3.7688,4.0525,5.5096,731593569,N/A,1146658569,177141300,0,277641300,18.1115,1.2248,0.7747,-18.491,
600567.SH,ɽӥֽҵ,2006-04-19,1.1355,1.1355,1.1438,1.1135,1.1383,9883001,40494074,0.0027,0.2421,4.0973,4.4552,918386454.78,N/A,1334456454.78,221832477,0,322332477,21.0778,1.4254,0.9016,-21.5194,
600567.SH,ɽӥֽҵ,2006-04-20,1.1383,1.1383,1.1456,1.1051,1.1088,4258367,12921078,-0.0295,-2.589,3.0343,1.4766,868030482.2,N/A,1261286982.2,288382220,0,419032220,19.9221,1.3472,0.8522,-20.3395,
600567.SH,ɽӥֽҵ,2006-04-21,1.1088,1.1051,1.1051,1.0646,1.0867,8675991,25430531,-0.0221,-1.9934,2.9311,3.0085,850727549,N/A,1236145049,288382220,0,419032220,19.5249,1.3204,0.8352,-19.934,
600567.SH,ɽӥֽҵ,2006-04-24,1.0867,1.072,1.1088,1.0535,1.1051,13779526,40407203,0.0184,1.6949,2.9324,4.7782,865146660,N/A,1257096660,288382220,0,419032220,19.8559,1.3428,0.8493,-20.2719,
600567.SH,ɽӥֽҵ,2006-04-25,1.1051,1.0867,1.1088,1.0609,1.0646,13485748,39628870,-0.0405,-3.6667,2.9386,4.5632,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-04-26,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-04-27,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-04-28,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-08,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-09,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-10,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-11,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-12,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-15,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-16,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-17,1.0646,1.0646,1.0646,1.0646,1.0646,N/A,N/A,0,0,N/A,N/A,854098496.68,N/A,1231676996.68,295535812,0,426185812,19.4544,1.3156,0.8321,-19.862,
600567.SH,ɽӥֽҵ,2006-05-18,1.0646,1.1854,1.2584,1.1444,1.231,47853079,126833045,0.1664,15.6338,2.6505,13.0822,987627092.4,N/A,1150701692.4,365787812,0,426185812,18.1754,1.2291,0.7774,-18.5562,
